Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2026-01-19,2353.0,2425.39990234375,2353.0,2413.89990234375,1505238,2.5882,2378.51,2671.6,2245.45,1.5892
2026-01-20,2423.0,2439.0,2368.5,2379.10009765625,1460806,-1.8118,2379.44,2671.6,2245.45,1.7455
2026-01-21,2379.10009765625,2400.5,2360.0,2368.0,1020245,-0.4666,2373.99,2671.6,2245.45,1.5133
2026-01-22,2368.89990234375,2402.0,2365.699951171875,2390.60009765625,1745964,0.916,2374.14,2671.6,2245.45,1.561
2026-01-23,2400.0,2434.300048828125,2376.800048828125,2409.5,1378097,0.3958,2382.14,2671.6,2245.45,1.3631
2026-01-27,2412.0,2421.60009765625,2380.5,2400.89990234375,2060117,-0.4602,2388.91,2671.6,2245.45,1.3838
2026-01-28,2403.10009765625,2420.199951171875,2340.60009765625,2378.39990234375,1797593,-1.0278,2391.49,2671.6,2245.45,1.4411
2026-01-29,2370.5,2374.699951171875,2312.0,2352.60009765625,1478536,-0.7551,2382.73,2671.6,2245.45,0.9002
2026-01-30,2341.0,2385.0,2340.0,2373.0,2090462,1.3669,2381.86,2671.6,2245.45,0.9055
2026-02-02,2356.10009765625,2360.0,2303.0,2357.300048828125,1375089,0.0509,2380.33,2671.6,2245.45,0.8823
2026-02-03,2390.0,2399.89990234375,2343.300048828125,2368.60009765625,1553270,-0.8954,2377.19,2671.6,2245.45,0.858
2026-02-04,2360.60009765625,2393.5,2356.800048828125,2371.0,1232755,0.4406,2371.69,2671.6,2245.45,0.8632
2026-02-05,2362.5,2423.0,2351.60009765625,2354.39990234375,1962066,-0.3429,2365.04,2671.6,2245.45,0.8581
2026-02-06,2354.39990234375,2429.0,2337.5,2424.199951171875,1421995,2.9647,2371.59,2671.6,2245.45,1.3663
2026-02-09,2425.0,2439.0,2402.0,2435.0,958484,0.4124,2383.36,2671.6,2245.45,1.269
2026-02-10,2435.0,2458.10009765625,2430.10009765625,2453.60009765625,792532,0.7639,2394.87,2671.6,2245.45,1.2256
2026-02-11,2460.0,2470.60009765625,2447.0,2462.89990234375,1137856,0.1179,2409.96,2671.6,2245.45,1.222
2026-02-12,2475.0,2479.60009765625,2350.10009765625,2409.699951171875,4656164,-2.6384,2415.83,2671.6,2245.45,1.6537
2026-02-13,2400.0,2400.0,2300.300048828125,2305.199951171875,2791519,-3.95,2406.43,2671.6,2245.45,2.281
2026-02-16,2308.10009765625,2327.0,2288.10009765625,2319.0,2036833,0.4722,2401.37,2671.6,2245.45,2.304
2026-02-17,2309.300048828125,2326.0,2303.39990234375,2312.300048828125,1233244,0.1299,2385.39,2671.6,2245.45,1.8451
2026-02-18,2312.60009765625,2328.89990234375,2306.0,2323.5,830787,0.4713,2369.46,2671.6,2245.45,1.851
